id,user_id,tweeted_at,content
795f86e3-ba32-48a8-90e4-c4e8ba2ef461,b198f535-6b36-4832-a23a-dbabfa543c46,2018-11-06T20:03:27.923435,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is disgusting.
5ace2779-2b69-4feb-a37b-820729b0f68e,f780952c-4a10-4896-b70a-2cf9223bb3cb,2018-11-07T16:33:39.829993,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo and a the krautback.
89c80086-869f-4d74-8dbe-fcea07180e62,c91e2410-0b9b-4e8d-8186-7dea5a7744af,2018-11-07T13:22:14.728425,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
31e47f0c-e43e-4321-8522-c139fb907344,caa466b9-49c4-4339-8936-117883413eb6,2018-11-07T08:46:31.756940,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice.
6fa7f79f-cdf4-4540-8ee0-13748d1bb839,d3750d51-940f-4175-b320-dc8c3415d9ea,2018-11-07T08:02:48.754230,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
2a9051e0-39ff-49ea-8b7d-4133059177cc,b0d8acbb-db70-46d5-b781-c69d80abc692,2018-11-07T13:54:18.673029,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo and a doctor stew.
80202d43-1195-4d3f-8faf-4a6b86b28ab1,ea04fe6e-200c-4653-8661-01a7292c848a,2018-11-07T08:06:33.479579,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
92fd99eb-ff57-49b9-8786-5ef4a43ceba6,f3e54291-0ca1-4065-a26e-565bd217474d,2018-11-07T14:29:32.113933,Jaffle Shop again. Ordered a adele-ade and a doctor stew. This place is gross.
924476e0-b552-4eca-ace7-367d22aca9cf,c96bbdf3-82a0-405f-9904-3c08061eddc1,2018-11-07T09:04:30.313900,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
9a10d36c-81e1-4197-893a-448ae2a6618f,b4d7c545-2e51-4d8e-bb07-5fdfcc35a19e,2018-11-07T19:27:18.242584,Jaffle Shop again. Ordered a adele-ade and a mel-bun. This place is inedible.
81905124-bb6c-4720-a310-8408c96386a9,0365b036-d724-40f7-a11d-0919d7b34645,2018-11-07T16:14:50.195786,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
902a5e3a-d6a6-4370-acbb-3266ed7410d6,569a0cbe-1917-4134-9b37-6866be6ff13d,2018-11-07T14:20:07.221347,Jaffle shop is solid. Ordered a adele-ade.
3d14a642-ecd7-4c51-9ede-c4d687e10f89,6a3db844-4696-4a57-a437-77cecb149f5f,2018-11-07T15:01:33.245243,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
a0b5fd8a-0a8d-459c-80d8-27aa65f4809c,f753eda5-fc64-453a-bf6e-5beae4c7e661,2018-11-07T16:28:10.211082,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade and a mel-bun.
35cf331e-99e9-442e-8bd6-c35348322936,0c1c3034-2a7d-45bf-8dfd-14daac400237,2018-11-07T14:39:15.070368,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice and a the krautback.
219a7848-4756-4fe1-ae56-0a2982d2e971,9ae4b004-2f0d-404b-8847-0a935b08e254,2018-11-07T13:26:39.222053,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
1a515460-c266-4e35-9f0d-504dd9613040,790ff472-936f-4375-b4a6-464f03c68587,2018-11-07T08:31:51.960923,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
ca9c44e1-5da8-4053-a596-2af85a92d7cb,b5bedd42-56d3-492d-8293-111b061f46b8,2018-11-07T08:01:55.640627,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
78d654bf-a300-4ee3-829f-a3b92c64529b,e139d6f3-4d8a-4789-b95e-49930cce54d7,2018-11-07T08:10:48.815749,Jaffle Shop again. Ordered a for richer or pourover . This place is terrible.
e54c8e2c-1d1b-49d5-a8c1-41c5efbf9fe4,8857930c-a217-4827-b778-0dbae725eeba,2018-11-07T13:05:09.264208,Jaffle shop is alright. Ordered a adele-ade.
e407ba97-d13f-4f1f-ab95-d67511b86159,61197521-b987-4bc7-9b2f-49aa4738acfa,2018-11-07T16:47:14.114705,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
e6c5f503-dc0b-4da8-94c9-2b9b7413dad3,a643237f-410f-4c3b-b13d-a826f177dd5f,2018-11-07T09:34:58.750014,Jaffle shop is average. Ordered a tangaroo.
e7e5ea4a-6e67-4370-8299-1d3f6a6f5825,220e9364-eda9-410b-9f85-1ef645869762,2018-11-07T12:46:29.642212,Jaffle Shop again. Ordered a vanilla ice. This place is gross.
136badc9-2b49-473b-8233-c5ee56cc3b74,a19d1099-506d-448b-be77-0df0b76d7ab7,2018-11-07T10:38:13.249494,Jaffle shop is alright. Ordered a for richer or pourover .
7a27cfc9-d37e-44a3-8797-f6ac90020c0e,ad90ab38-d7f3-40ac-a6a3-2b1dc10f5771,2018-11-07T15:46:18.819546,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
04f062c4-1e37-489f-8ac8-fb499f041375,3f112f22-bc32-4662-8aba-06e59ed28148,2018-11-07T11:57:19.595071,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
3bf444a0-d056-4cfd-8bdb-96169dc0eef1,d3cdee47-b29a-433f-bf1e-336fa3c75be6,2018-11-07T12:21:57.716873,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
cba97295-b850-4769-9a24-50d5eaac719e,dae00485-0f6b-42e8-8497-59a6b71b750d,2018-11-07T08:23:00.988029,Jaffle shop is just meh. Ordered a chai and mighty.
91ff3517-ca16-47af-a31f-acb3948492e6,7e9bd8f7-9585-498f-8c46-e36fd8c14d26,2018-11-07T12:35:45.413040,Jaffle Shop again. Ordered a adele-ade. This place is the worst.
9459ebfa-a2c8-46c2-90dc-a0219e392f08,c744d62f-b634-43ac-87b8-f45e08fb1f3d,2018-11-07T16:14:17.735879,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
4095559d-200c-41d8-937e-a397ccfe80bd,32626cfe-dbdb-4336-9fd2-95eb4de7f4c1,2018-11-07T08:38:21.866038,Jaffle shop is okay. Ordered a chai and mighty.
f80bd940-e896-4430-8bc9-169c1bc1f81f,49c2c2cc-ee67-469e-9aaf-da1601dba054,2018-11-07T08:48:03.276026,Jaffle shop is not bad. Ordered a chai and mighty.
feaab745-0f23-4450-8018-2db2b85a25d6,3a009062-1dde-40ce-acda-7bd9ad3bd2e0,2018-11-07T15:22:39.848137,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo and a doctor stew.
1b9512bc-c825-4e31-a31c-ec576887da1f,655c8a06-0f3f-4b52-bd8d-5e031decd5e8,2018-11-07T07:52:00.272949,Jaffle Shop again. Ordered a for richer or pourover . This place is disgusting.
f6ea2edd-fc81-405a-b261-15fc7cbf6811,8e0a7e83-dc77-445a-b670-3ad27453ae64,2018-11-08T08:49:55.586216,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty.
40e4c53e-7324-4f0d-8a03-599c5f9e7a64,dd66907f-67d8-4f98-a1cc-3217a46bc738,2018-11-08T16:21:18.986987,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
4517d153-8f43-4e05-995f-28b42b2dda4a,b283b919-b296-4b67-8866-a984b08c72e8,2018-11-08T08:28:42.522587,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo.
b6cd82b1-d843-4bb1-bdce-b1fbc13a8844,7ac4a0eb-60cb-433a-aa0e-59536ac4c954,2018-11-08T16:09:35.991289,Jaffle Shop again. Ordered a vanilla ice and a nutellaphone who dis?. This place is terrible.
ed236dbc-ae37-4a06-95f9-1dd801a541e5,c4d1c6ca-d6ee-4913-897d-76d791d841ea,2018-11-08T14:28:02.570200,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade and a flame impala.
b08174c9-b093-40e8-8fcd-3635fe91c5cc,caa466b9-49c4-4339-8936-117883413eb6,2018-11-08T07:57:41.817233,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
ca542d98-4b44-43b4-8e28-6884d9431e98,b0d8acbb-db70-46d5-b781-c69d80abc692,2018-11-08T12:48:56.650507,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade and a doctor stew.
a400cee6-0b0f-48c0-83ce-be5223f84420,ac961fd4-25c4-49be-8468-cd46ccc26723,2018-11-08T17:21:28.064400,Jaffle shop is not bad. Ordered a chai and mighty.
0fab9ce0-7875-4047-97a9-11bef77bc155,de0968d3-05ee-4104-872b-f02aaefa2646,2018-11-08T13:11:00.113928,Jaffle shop is average. Ordered a for richer or pourover .
26d629fb-e8af-48d9-9c60-80ee78f420df,1875c5b6-516e-4ad6-a9ef-3d5e15aecbd7,2018-11-08T13:19:07.481996,Jaffle shop is alright. Ordered a adele-ade and a mel-bun.
a8c19349-94f9-4cc5-a289-d3dc63eb796a,226b17b5-02a6-4184-b9e6-1a40b63fa98b,2018-11-08T13:33:44.074290,Jaffle Shop again. Ordered a vanilla ice. This place is gross.
c81f309e-25af-4913-872a-4dd5db1c05d9,054b2e01-586d-4cda-aefe-731b1c9e2aeb,2018-11-08T16:42:48.382791,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover  and a the krautback.
fad0a706-c067-4b02-bb21-34d45e2cfb34,0365b036-d724-40f7-a11d-0919d7b34645,2018-11-08T19:21:09.971644,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
a724aa69-8b52-4d14-a296-efd1a4824e1e,569a0cbe-1917-4134-9b37-6866be6ff13d,2018-11-08T11:43:21.790429,Jaffle shop is okay. Ordered a vanilla ice.
84e4f6ca-7277-450b-8110-93e695e29ac9,fde58237-b1db-4e0b-a776-ab65ce31676e,2018-11-08T14:46:44.841293,Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice and a doctor stew.
89afcd8d-4996-482b-8ebd-6229736209cd,172868fd-aa2a-4300-99e4-854f24f724f6,2018-11-08T10:32:47.282554,Jaffle Shop again. Ordered a adele-ade. This place is disgusting.
65990917-bb0f-4ab2-810d-7e879339a31a,3218f6a3-1cdd-4cf7-84ab-c161181d238d,2018-11-08T07:57:46.516296,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
1302da97-22da-46be-afe4-b0b32e713d71,9c81053b-8968-47b5-b44c-d8cf36a5860b,2018-11-08T15:40:34.471351,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is the worst.
7c2016c3-8682-4211-8ab0-d8d5022f5d08,9ef83201-4779-42f6-9226-ee923629afae,2018-11-08T13:45:17.452218,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
af4496e0-2dec-42e5-b836-47c850ebffc0,b5bedd42-56d3-492d-8293-111b061f46b8,2018-11-08T08:57:41.768583,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo.
fdb1c46a-19db-4554-976b-71a62f8a9151,e139d6f3-4d8a-4789-b95e-49930cce54d7,2018-11-08T08:24:37.987362,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
2e3f0d00-0aa2-4457-9c1b-cf3bc1730cb5,7e9bd8f7-9585-498f-8c46-e36fd8c14d26,2018-11-08T14:58:03.892121,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
49e9bf1d-0395-4d42-8d33-4ea0eea36bb5,c744d62f-b634-43ac-87b8-f45e08fb1f3d,2018-11-08T17:12:17.176040,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo.
802aada2-a890-46cb-9c26-7d0b3fa4814f,49c2c2cc-ee67-469e-9aaf-da1601dba054,2018-11-08T11:05:59.524297,Jaffle shop is not bad. Ordered a adele-ade.
4865bcf7-3d9d-44bb-a4d3-98ba649ba3d2,3a009062-1dde-40ce-acda-7bd9ad3bd2e0,2018-11-08T16:37:22.312967,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
5b3940e7-1657-4304-8a5a-f23e2f5d3195,270d85ac-55b0-4d86-bfc8-bc3df76adaf6,2018-11-08T07:31:20.064910,Jaffle shop is solid. Ordered a tangaroo.
36bb8264-dcb6-4008-af6a-46b392992750,3bf30e35-f0c7-41fe-8b48-9b625a8441d4,2018-11-08T08:03:42.542924,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
785ae688-fe4d-456b-a35a-65cc5f8c06ae,f780952c-4a10-4896-b70a-2cf9223bb3cb,2018-11-09T15:37:50.889432,Jaffles from the Jaffle Shop are fantastic! Ordered a for richer or pourover .
f3d74958-5c98-41dd-bf80-787d7294e693,649461e8-4ce2-4671-b07a-628e30a92fff,2018-11-09T07:56:13.216148,Jaffle shop is okay. Ordered a tangaroo.
8d859932-2ff8-44ad-9864-146a91b3ed9a,2b951d92-bf77-4897-8440-d81a9ef1e039,2018-11-09T17:04:36.888925,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo and a mel-bun.
fff8be4a-70a9-4a7e-8f60-596ed499be0d,ac961fd4-25c4-49be-8468-cd46ccc26723,2018-11-09T17:27:13.354591,Jaffle shop is not bad. Ordered a vanilla ice.
6885e7be-9131-4bd7-81d4-5d1814c2d820,de0968d3-05ee-4104-872b-f02aaefa2646,2018-11-09T13:32:18.007665,Jaffle shop is fine. Ordered a adele-ade.
69b8958a-9d45-4aec-85af-71cd2a180adc,fd331441-4cd5-411c-8010-a47c39d34011,2018-11-09T08:38:08.143839,Jaffle shop is alright. Ordered a vanilla ice.
01de81b4-a3de-4989-b168-ed8ae3a18cfb,bf3843db-8e9b-40bf-809b-9880ce4485ba,2018-11-09T08:31:23.153088,Jaffle shop is pretty decent. Ordered a chai and mighty.
38fe06c2-39c8-45ed-b641-044249637537,1875c5b6-516e-4ad6-a9ef-3d5e15aecbd7,2018-11-09T13:40:59.867250,Jaffle shop is pretty decent. Ordered a adele-ade.
e0e4f391-aabb-4b27-ad08-8dc72398a7e9,2d05a361-5fc3-496a-9996-aac7da157f10,2018-11-09T08:03:16.613491,Jaffle Shop again. Ordered a chai and mighty. This place is disgusting.
c67fae2e-baf0-477d-925a-47c030dbf768,054b2e01-586d-4cda-aefe-731b1c9e2aeb,2018-11-09T17:08:42.516827,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice and a flame impala.
ef2aecd2-5d1d-4fb2-ae8b-23f6c73fcab9,b4d7c545-2e51-4d8e-bb07-5fdfcc35a19e,2018-11-09T16:02:44.623911,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is disgusting.
867796da-2455-4ccc-a5a1-6866c503c2c1,0365b036-d724-40f7-a11d-0919d7b34645,2018-11-09T18:44:32.219409,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
7bca0038-a09f-4b0a-8623-f23de2201dbf,fde58237-b1db-4e0b-a776-ab65ce31676e,2018-11-09T16:44:35.949067,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade and a flame impala.
85b10915-b550-4297-86d7-d4aced6f55a7,eb0e8a65-362e-4416-81df-891fbabf6f06,2018-11-09T12:20:45.896777,Jaffle Shop again. Ordered a chai and mighty. This place is my least favorite.
cbe20019-e902-4584-9e42-0df8a935e798,6a3db844-4696-4a57-a437-77cecb149f5f,2018-11-09T15:51:55.662094,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade and a nutellaphone who dis?.
3fbbd57c-d59d-4bfe-98cd-14fbe7a148f5,a6ab87a0-d454-4113-8fc8-a80f6f555184,2018-11-09T14:48:45.173932,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
bc14a839-43ec-43dd-a605-00e84f79bb9f,6b471607-47a1-431f-8d79-e28d9dbadf0f,2018-11-09T16:07:51.782090,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
d961c96c-b587-4630-bff0-6c4aa624fde8,0409fdfd-6106-4edd-adc6-3405b6d20caa,2018-11-09T15:22:59.185368,Jaffle Shop again. Ordered a adele-ade. This place is awful.
0ea85e84-227f-49ac-aae9-6ee9550e4950,a7b7acf7-52c7-4c5d-8f06-63b458a5d8d2,2018-11-09T14:41:39.910976,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
275cf283-81f7-4ccb-a5f3-94a8d6c1fd9f,9ae4b004-2f0d-404b-8847-0a935b08e254,2018-11-09T12:31:32.055260,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
03cc25e3-86ae-4aa8-8126-b6c395e8b6ca,b224b4c6-bfcc-45cf-ba74-8912d86459c6,2018-11-09T10:57:14.797676,Jaffle shop is average. Ordered a for richer or pourover .
15d4d23e-8a0a-47cb-86a7-cd359767063f,f8a07acc-4431-426f-bb4a-921c4da25ae0,2018-11-09T08:14:26.173947,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
8b3dbe4a-92db-47fe-ae7a-88f1654f1d75,8857930c-a217-4827-b778-0dbae725eeba,2018-11-09T17:20:53.451535,Jaffle shop is alright. Ordered a adele-ade.
06de1b0a-a5a2-4187-91c7-24a80585d7f3,61197521-b987-4bc7-9b2f-49aa4738acfa,2018-11-09T19:10:41.201841,Jaffle Shop again. Ordered a vanilla ice and a doctor stew. This place is disgusting.
2a7b8af2-3b0b-4fc0-bb04-fe9c9e61f39d,6ad1cf1b-50ad-4705-b729-fb86140bc3cb,2018-11-09T12:35:31.634883,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty.
42bea76b-2c83-416e-af3d-eeca787aff47,85f1a319-c8b8-40fc-937f-c65cdfe650b1,2018-11-09T08:39:24.869115,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover .
aa10e30a-2fda-40f8-b633-295bdff0ad95,6eb68fec-0db7-4747-84ba-10811f526543,2018-11-09T11:59:24.149789,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
ef537450-c927-4325-b123-343b250c0d81,de2fa76c-fa18-4652-9429-2a2eb781d076,2018-11-09T14:38:27.128647,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
4b145db7-be9b-4720-8e6f-5fb88a2c3b3a,7e9bd8f7-9585-498f-8c46-e36fd8c14d26,2018-11-09T15:30:47.791406,Jaffle Shop again. Ordered a chai and mighty. This place is inedible.
e20951cf-7616-49de-aab8-ccf07b869a9f,1a8e52ba-4aab-406f-86a8-fd5367161b4d,2018-11-09T16:04:12.022398,Jaffle Shop again. Ordered a vanilla ice. This place is gross.
fb2644b8-eddc-454a-bd7e-7fcb55bf8c7f,4aa1d25f-0b4d-4941-b684-4999adf0e6a2,2018-11-09T08:48:27.858228,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
4c0bf97a-d24b-4815-80a5-081659b0c921,b198f535-6b36-4832-a23a-dbabfa543c46,2018-11-09T14:20:33.925879,Jaffle Shop again. Ordered a chai and mighty. This place is inedible.
1064baa8-e31b-4d48-b63e-e52de765d981,0eb76685-cf31-4f86-8d27-5d403dbcfdf1,2018-11-09T12:50:02.083265,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo.
72d7761d-75cb-4b93-afeb-4069661e03cf,270d85ac-55b0-4d86-bfc8-bc3df76adaf6,2018-11-09T08:14:04.395484,Jaffle shop is okay. Ordered a for richer or pourover .
4cc4b6fa-91ad-4e65-8d78-b0e4bdf9de2f,3bf30e35-f0c7-41fe-8b48-9b625a8441d4,2018-11-09T07:40:03.363331,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
72e3498f-a60e-4a3a-a72e-bb9c224353a3,deccedcb-bafa-4f0e-b536-61c464b77633,2018-11-09T12:11:03.903575,Jaffles from the Jaffle Shop are my favorite! Ordered a for richer or pourover .
b121779a-16b3-4d45-a330-c3950f9f9283,efb14e61-4c93-44cd-8079-d7f788c5ef49,2018-11-10T10:02:53.652381,"Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice, a vanilla ice, a mel-bun, and a the krautback."
705ce86f-c393-4007-8d91-039de10b098d,34bbff46-34bf-4818-9e9c-269019af0c8b,2018-11-10T12:44:24.129892,"Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo, a flame impala, and a flame impala."
5ed53761-897f-4e86-98ed-6bc552e00468,99d97ee9-cd00-4de0-ae23-34505255cef4,2018-11-10T08:11:35.979699,Jaffle shop is pretty decent. Ordered a adele-ade and a the krautback.
15c22a05-4b9a-46e4-a979-58ec3f5847de,ea04fe6e-200c-4653-8661-01a7292c848a,2018-11-10T11:20:56.394154,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
960a5465-8dcf-4438-bf7d-58fd62115ccc,a643237f-410f-4c3b-b13d-a826f177dd5f,2018-11-10T11:14:46.467158,Jaffle shop is alright. Ordered a for richer or pourover .
1a4b357b-5dc5-47a9-bd8e-b9086100c3b9,6ad1cf1b-50ad-4705-b729-fb86140bc3cb,2018-11-10T14:57:19.815277,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
d4a6ec20-41f2-4fbe-a93a-1898286d2fe4,ad90ab38-d7f3-40ac-a6a3-2b1dc10f5771,2018-11-10T11:26:01.903779,Jaffles from the Jaffle Shop are my favorite! Ordered a adele-ade.
60bbf485-d405-4807-9dbd-d3b372888d34,3f112f22-bc32-4662-8aba-06e59ed28148,2018-11-10T09:04:34.222877,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
19e94e5d-af8b-46dd-aadc-441e95624342,d3cdee47-b29a-433f-bf1e-336fa3c75be6,2018-11-10T15:10:04.362548,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
d2c71c97-c6e3-4186-a4d7-82cad66276b5,c744d62f-b634-43ac-87b8-f45e08fb1f3d,2018-11-10T14:39:51.871996,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
59b71b42-dbf6-4745-9d91-2b34e2f65bdc,3b3897ab-1ddd-40b6-9ad7-929e31ad83fd,2018-11-10T11:28:32.751765,"Jaffle shop is solid. Ordered a tangaroo, a for richer or pourover , a nutellaphone who dis?, and a doctor stew."
17f5c07e-5f8c-4bcc-86f2-00b34769e3a8,0f0a4bcc-f8ea-401f-8f40-bd4fe2623026,2018-11-10T13:57:06.994243,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
6ef74beb-9b11-431a-9aa1-32dd90b0a572,efb14e61-4c93-44cd-8079-d7f788c5ef49,2018-11-11T12:22:59.256824,"Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty, a tangaroo, a mel-bun, and a mel-bun."
6ebf3c51-3aba-4cf4-b22d-db5222af7bc7,c91e2410-0b9b-4e8d-8186-7dea5a7744af,2018-11-11T11:54:35.623264,Jaffle Shop again. Ordered a adele-ade. This place is awful.
93454e3d-e3c2-4d70-879d-bfe75723a2cc,381d9d38-6e08-4897-b7ae-eed369cdc90f,2018-11-11T09:50:53.157117,"Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice, a adele-ade, a doctor stew, and a mel-bun."
62c295d4-5044-451d-bd33-547fb01d0485,50638852-cb2e-4beb-8504-4da90f04c56b,2018-11-11T10:11:12.148700,"Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice, a adele-ade, a adele-ade, a for richer or pourover , a for richer or pourover , a doctor stew, a flame impala, a mel-bun, a the krautback, and a doctor stew."
7a99b4c0-a794-4017-8e83-f8ae90494e42,40591ced-e548-4f9f-aed2-b615b16337dc,2018-11-11T12:59:35.094664,"Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo, a vanilla ice, a vanilla ice, a nutellaphone who dis?, a doctor stew, and a nutellaphone who dis?."
5121d6bb-1f81-485a-9c17-6615d6f1325b,1875c5b6-516e-4ad6-a9ef-3d5e15aecbd7,2018-11-11T13:17:38.670612,Jaffle shop is okay. Ordered a for richer or pourover  and a doctor stew.
b94ef6a0-731e-4365-8c94-9755a457165c,226b17b5-02a6-4184-b9e6-1a40b63fa98b,2018-11-11T11:45:58.161321,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
00b86155-a4fa-4d09-8141-c4fbd8c4f426,eb0e8a65-362e-4416-81df-891fbabf6f06,2018-11-11T11:12:23.506484,Jaffle Shop again. Ordered a chai and mighty. This place is the worst.
fa61bbcd-09bd-47b0-896b-a65275cf4c40,a6ab87a0-d454-4113-8fc8-a80f6f555184,2018-11-11T14:42:48.543176,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty and a doctor stew.
99718504-fbc6-4aac-b50f-b83e3b936580,777574bb-5f41-41f7-9804-7a7eab682ede,2018-11-11T12:58:06.721460,Jaffles from the Jaffle Shop are awesome! Ordered a for richer or pourover  and a flame impala.
1969714b-7d14-4644-846d-1730eb844283,b289c7b5-2f4b-48b5-8296-df3b5d5e767a,2018-11-11T13:16:07.252761,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
b5a41ad8-2767-436d-9298-446c2200bf0b,2ff36777-efa7-4737-8631-a17d1e7af16c,2018-11-11T11:23:44.968893,"Jaffle shop is average. Ordered a vanilla ice, a adele-ade, a the krautback, and a nutellaphone who dis?."
c776b021-3d08-487a-a429-fc055e4a9caa,c69dadd3-63bc-4c66-8274-7389eb2affb6,2018-11-11T13:17:34.258062,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice.
edf192da-8707-42fe-be44-6582f852a231,9ef83201-4779-42f6-9226-ee923629afae,2018-11-11T14:25:08.124762,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
a7640354-4a1e-42ad-a9ae-7ea5c0c52d50,6eb68fec-0db7-4747-84ba-10811f526543,2018-11-11T10:23:27.128531,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo.
623c1c5b-429e-4afe-8dd3-a8e9524d543f,3f112f22-bc32-4662-8aba-06e59ed28148,2018-11-11T13:01:57.914868,Jaffles from the Jaffle Shop are fantastic! Ordered a for richer or pourover .
f7cbe087-ba6c-4a8f-a5f3-631da216e0e7,d3cdee47-b29a-433f-bf1e-336fa3c75be6,2018-11-11T09:06:41.096215,Jaffles from the Jaffle Shop are my favorite! Ordered a chai and mighty.
f37d58dc-a001-4a2e-86da-caaddb9644b4,3b3897ab-1ddd-40b6-9ad7-929e31ad83fd,2018-11-11T13:48:34.000403,"Jaffle shop is solid. Ordered a for richer or pourover , a adele-ade, a flame impala, and a doctor stew."
c5fcca44-8067-4bcf-b4a4-5502fff42e97,0f0a4bcc-f8ea-401f-8f40-bd4fe2623026,2018-11-11T12:34:47.631829,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
9a9fbd6b-3b81-4f97-821c-a3c43c6fa853,dd66907f-67d8-4f98-a1cc-3217a46bc738,2018-11-12T17:40:52.793420,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
f15c89d1-3ee3-4d1c-bad6-d26a5d234f90,aae9fc43-835e-486f-9f3b-fb1f10fb8656,2018-11-12T15:05:17.846409,Jaffle Shop again. Ordered a vanilla ice. This place is gross.
b092eb86-be4f-4a77-b0a5-0ba4c1205db1,6279ba6a-f051-4509-a597-b3f96005a531,2018-11-12T07:55:35.020779,Jaffle Shop again. Ordered a vanilla ice. This place is my least favorite.
9baec45d-76f7-4f11-b2f6-71d31e83701a,c91e2410-0b9b-4e8d-8186-7dea5a7744af,2018-11-12T10:47:43.466062,Jaffle Shop again. Ordered a chai and mighty. This place is gross.
8fdd816d-dbe0-4746-aba2-b2e15e202856,b0d8acbb-db70-46d5-b781-c69d80abc692,2018-11-12T18:24:05.199567,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty and a mel-bun.
f651fc2a-6ef1-4d6f-9c91-f6a3cc52d7a4,ac961fd4-25c4-49be-8468-cd46ccc26723,2018-11-12T15:33:22.964891,Jaffle shop is not bad. Ordered a tangaroo and a mel-bun.
